POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
CH,OBERAAR,451,2006,20069999,3420,,2320,,4.816,,4.540411,,aM,A. Ramp,"Dept. Geography, Univ. Zurich, Switzerland","Ramp, A. (2016): Volumenänderungen am Oberaargletscher seit 1851 basierend auf historischen und modernen geodätischen Überwachungsmethoden. MSc-Arbeit. GIUZ, Univ. Zurich, CH: 123 pp.",Area without GRUENHORN (WGMS_ID 4571) and GRATFIRN.
CH,OBERAAR,451,2009,20099999,3388,2878,2310,,4.8299999,,4.1040001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERAAR,451,2015,20150806,,,,,4.6539998,,3.6544459,,aP,"A. Ramp, P.C. Joerg, M. Zemp","Dept. Geography, Univ. Zurich, Switzerland","Ramp, A. (2016): Volumenänderungen am Oberaargletscher seit 1851 basierend auf historischen und modernen geodätischen Überwachungsmethoden. MSc-Arbeit. GIUZ, Univ. Zurich, CH: 123 pp.",Area without GRUENHORN (WGMS_ID 4571) and GRATFIRN.
CH,OBERAARHORN-S,5356,2011,20119999,3620,3584,3533,,0.07,,0.0089999996,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERAELPLER,4831,2010,20109999,2999,2829,2710,,0.50999999,,0.122,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERALETSCH,361,1965,19651005,,,2129,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OBERALETSCH,361,1966,19660914,,,2129,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OBERALETSCH,361,1967,19671002,,,2129,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OBERALETSCH,361,1968,19681003,,,2129,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OBERALETSCH,361,1969,19699999,3890,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OBERALETSCH,361,1973,19739999,,2920,,,9.1000004,,21.709999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OBERALETSCH,361,1975,19759999,3890,2920,2130,,9.1000004,,21.709999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OBERALETSCH,361,1976,19769999,,,2135,0.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERALETSCH,361,1977,19779999,,,2137,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERALETSCH,361,1978,19789999,,,2137,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERALETSCH,361,1979,19799999,,,2139,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERALETSCH,361,1980,19809999,,,2140,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERALETSCH,361,1981,19819999,,,2139,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERALETSCH,361,1982,19829999,,,2140,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERALETSCH,361,1983,19839999,,,2139,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERALETSCH,361,1984,19849999,,,2139,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERALETSCH,361,1985,19859999,,,2140,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERALETSCH,361,1986,19869999,,,2138,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERALETSCH,361,1987,19879999,,,2139,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERALETSCH,361,1988,19889999,,,2142,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERALETSCH,361,1989,19899999,,,2145,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERALETSCH,361,1990,19909999,,,2144,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERALETSCH,361,1997,19971104,,,2142,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,OBERALETSCH,361,1999,19990921,,,2144,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,OBERALETSCH,361,2001,20010918,,,2144,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,OBERALETSCH,361,2011,20119999,3811,2966,2169,,9.1599998,,17.473,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERE BREITHORN,5134,2011,20119999,3350,3174,2896,,0.55000001,,0.285,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERE OESCHINEN,5174,2011,20119999,3456,3147,2644,,0.80000001,,0.38999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERE STELLI,5517,2011,20119999,3042,2992,2926,,0.38,,0.045000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERER GRINDELWALD,444,1970,19709999,3741,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OBERER GRINDELWALD,444,1973,19739999,,3000,,,5.5,,10.07,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OBERER GRINDELWALD,444,1975,19759999,3740,3000,1230,,5.5,,10.07,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OBERER GRINDELWALD,444,1976,19769999,,,1230,5.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERER GRINDELWALD,444,1977,19779999,,,1230,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERER GRINDELWALD,444,1978,19789999,,,1230,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERER GRINDELWALD,444,1980,19809999,,,1225,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OBERER GRINDELWALD,444,1981,19819999,,,1225,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERER GRINDELWALD,444,1982,19829999,,,1225,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERER GRINDELWALD,444,1983,19839999,,,1225,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERER GRINDELWALD,444,1984,19849999,,,1225,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERER GRINDELWALD,444,1985,19859999,,,1225,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OBERER GRINDELWALD,444,1986,19869999,,,1225,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERER GRINDELWALD,444,1987,19879999,,,1225,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERER GRINDELWALD,444,1988,19889999,,,1225,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OBERER GRINDELWALD,444,1991,19911019,,,1250,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OBERER GRINDELWALD,444,1992,19921014,,,1250,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OBERER GRINDELWALD,444,2009,20099999,3705,3030,1392,,6.2199998,,8.4169998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERER THEODUL,5489,2010,20109999,3431,3093,2899,,2.75,,2.598,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERFERDEN,5236,2011,20119999,2891,2788,2623,,0.44999999,,0.193,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERLICKE-SE (PART OF B41/13N),5362,2011,20119999,3037,3005,2962,,0.18000001,,0.0089999996,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERROTHORN-N,5471,2009,20099999,3199,3114,3009,,0.46000001,,0.057999998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERROTHORN-NW,5472,2009,20099999,3149,3090,3039,,0.15000001,,0.012,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERS ISCHMEER (PART OF A54L/19),4609,2011,20119999,3868,2963,1630,,6.8299999,,7.3189998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERTAL-E,4974,2010,20109999,2941,2759,2599,,0.88,,0.23,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBERTAL-W,4973,2010,20109999,2802,2698,2629,,0.23999999,,0.041999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OBRI GUMM,4998,2010,20109999,2427,2403,2370,,0.090000004,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OCHS-N,5116,2011,20119999,3472,3325,3261,,0.23,,0.011,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OCHSENTAL,5088,2010,20109999,2311,2199,2120,,0.28999999,,0.030999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OEIGSTCHUMMUN,5269,2011,20119999,3328,2927,2616,,1.0,,0.164,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OESCHINENJOCH-SE,5190,2011,20119999,2761,2685,2637,,0.18000001,,0.013,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OESTL. ANKEBAELLILUECKE-S,5028,2010,20109999,3111,3000,2929,,0.28,,0.014,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OESTL. ANKEBAELLILUECKE-W (PART OF A54G/50N),5027,2009,20099999,3224,3078,2963,,0.51999998,,0.138,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OFENHORN-W,5414,2009,20099999,2949,2895,2860,,0.11,,0.012,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OFENTAL,469,1966,19660930,,,2628,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OFENTAL,469,1967,19670920,3025,,2628,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OFENTAL,469,1968,19680930,,,2628,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II).,
CH,OFENTAL,469,1973,,,2820,,,0.89999998,,0.40000001,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OFENTAL,469,1975,,3030,2820,2630,,0.89999998,,0.40000001,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OFENTAL,469,1980,19809999,,,2623,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,OFENTAL,469,1982,19829999,,,2633,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OFENTAL,469,1983,19839999,,,2631,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OFENTAL,469,1985,19859999,,,2640,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OFENTAL,469,1986,19869999,,,2641,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OFENTAL,469,1987,19879999,,,2639,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OFENTAL,469,1988,19889999,,,2667,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OFENTAL,469,1989,19899999,,,2671,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OFENTAL,469,1990,19909999,,,2689,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OFENTAL,469,1992,19921001,,,2693,,,,,,cC,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OFENTAL,469,2009,20099999,2991,2926,2853,,0.17,,0.048999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OLIVET,5791,2009,20099999,2772,2739,2715,,0.12,,0.0060000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OLMENHORN-E,5338,2011,20119999,2811,2790,2771,,0.050000001,,0.0040000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OLMENHORN-N,5322,2011,20119999,3100,2958,2799,,0.36000001,,0.075000003,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,ORCHERA GLACIER D',5611,2010,20109999,2909,2879,2850,,0.13,,0.012,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,ORNY GLACIER D' (NO. 108),5675,2010,20109999,3249,2943,2650,,2.6199999,,1.272,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,ORTSTOCK,4816,2010,20109999,2534,2213,2121,,0.27000001,,0.033,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OTANES,5680,2010,20109999,3020,2844,2672,,0.46000001,,0.056000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OTEMMA,370,1964,,3796,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OTEMMA,370,1973,19739999,,3020,,,8.5,,16.549999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OTEMMA,370,1975,19759999,3800,3020,2420,,8.5,,16.549999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,OTEMMA,370,1982,19829999,,,2430,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OTEMMA,370,1983,19839999,,,2430,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,OTEMMA,370,1989,19899999,,,2460,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OTEMMA,370,1990,19909999,,,2460,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,OTEMMA,370,1991,19910918,,,2460,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OTEMMA,370,1992,19920930,,,2460,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OTEMMA,370,1993,19930920,,,2460,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,OTEMMA,370,1996,19961013,,,2460,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,OTEMMA,370,1997,19971004,,,2460,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,OTEMMA,370,1998,19980921,,,2460,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,OTEMMA,370,1999,19991009,,,2460,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,OTEMMA,370,2001,20011006,,,2460,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,OTEMMA,370,2002,20020902,,,2460,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,OTEMMA,370,2003,20030916,,,2460,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,OTEMMA,370,2004,20040930,,,2460,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,OTEMMA,370,2005,20050925,,,2460,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,OTEMMA,370,2010,20109999,3774,3032,2462,,7.0700002,,12.592,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,OTTANS GLACIER DES,5710,2010,20109999,2387,2292,2144,,0.17,,0.061999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,P. CENTRALE-S ('73 ONLY AREA),5748,2010,20109999,2692,2680,2678,,0.029999999,,0.0020000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,P. DEL ARZO-NW,5739,2009,20099999,2680,2531,2447,,0.70999998,,0.141,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,P. DEL PREVAT-E,5743,2009,20099999,2548,2530,2513,,0.059999999,,0.0020000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,P. PREVAT-W ('73 ONLY AREA),5747,2010,20109999,2584,2578,2574,,0.059999999,,0.0040000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,P. ROTONDO W GHIACCIAIO DEL,5378,2009,20099999,2804,2743,2699,,0.56,,0.112,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,PALUE,398,1973,,3865,3180,,,4.0,,6.6199999,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,PALUE,398,1975,19759999,3870,3180,2320,,4.0,,6.6199999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,PALUE,398,1976,19769999,,,2355,5.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,PALUE,398,1977,19779999,,,2355,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,PALUE,398,1978,19789999,,,2350,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,PALUE,398,1981,19819999,,,2345,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,PALUE,398,1984,19849999,,,2350,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,PALUE,398,1985,19859999,,,2350,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,PALUE,398,1986,19869999,,,2350,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,PALUE,398,1990,19909999,,,2330,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,PALUE,398,1991,19911029,,,2330,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,PALUE,398,1992,19921027,,,2330,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,PALUE,398,1993,19930929,,,2330,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,PALUE,398,1994,19940825,,,2330,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,PALUE,398,1996,19960904,,,2330,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,PALUE,398,1997,19970908,,,2330,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,PALUE,398,1998,19980831,,,2330,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,PALUE,398,1999,19990903,,,2340,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,PALUE,398,2001,20010918,,,2325,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,PALUE,398,2002,20020913,,,2330,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,PALUE,398,2004,20040908,,,2640,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,PALUE,398,2009,20099999,3847,3189,2592,,2.54,,5.2659998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
